id,area,feature,user_story,expected_behavior,paths,test_method,status,last_result,issues,fixed_in,retest_status,screenshot,source_basis
MOB-270,Industry pages,CTA/link: Start Free,"As a mobile visitor on /industries/general-contractors, I can tap “Start Free” and go to the intended destination.",Visible tap target has a valid destination; internal HTTP target resolves successfully; tel/mail links remain device handoffs.,/industries/general-contractors -> /ai-office-blueprint,Rendered mobile DOM anchor discovery + safe HTTP target check; no production form submits.,pass,200 https://stanley-systems.com/ai-office-blueprint,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/268-industries__general-contractors.png,Rendered mobile DOM anchors
MOB-271,Industry pages,CTA/link: Map,"As a mobile visitor on /industries/general-contractors, I can tap “Map” and go to the intended destination.",Visible tap target has a valid destination; internal HTTP target resolves successfully; tel/mail links remain device handoffs.,/industries/general-contractors -> /ai-office-map,Rendered mobile DOM anchor discovery + safe HTTP target check; no production form submits.,pass,200 https://stanley-systems.com/ai-office-map,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/268-industries__general-contractors.png,Rendered mobile DOM anchors
MOB-272,Industry pages,CTA/link: Stanley Systems,"As a mobile visitor on /industries/general-contractors, I can tap “Stanley Systems” and go to the intended destination.",Visible tap target has a valid destination; internal HTTP target resolves successfully; tel/mail links remain device handoffs.,/industries/general-contractors -> /,Rendered mobile DOM anchor discovery + safe HTTP target check; no production form submits.,pass,200 https://stanley-systems.com/,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/268-industries__general-contractors.png,Rendered mobile DOM anchors
MOB-273,Industry pages,CTA/link: Calculate Your Admin Drag,"As a mobile visitor on /industries/general-contractors, I can tap “Calculate Your Admin Drag” and go to the intended destination.",Visible tap target has a valid destination; internal HTTP target resolves successfully; tel/mail links remain device handoffs.,/industries/general-contractors -> /invoicing-delay-cash-flow-calculator,Rendered mobile DOM anchor discovery + safe HTTP target check; no production form submits.,pass,200 https://stanley-systems.com/invoicing-delay-cash-flow-calculator,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/268-industries__general-contractors.png,Rendered mobile DOM anchors
MOB-274,Industry pages,CTA/link: Book the AI Office Map,"As a mobile visitor on /industries/general-contractors, I can tap “Book the AI Office Map” and go to the intended destination.",Visible tap target has a valid destination; internal HTTP target resolves successfully; tel/mail links remain device handoffs.,/industries/general-contractors -> /ai-office-map,Rendered mobile DOM anchor discovery + safe HTTP target check; no production form submits.,pass,200 https://stanley-systems.com/ai-office-map,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/268-industries__general-contractors.png,Rendered mobile DOM anchors
MOB-275,Industry pages,CTA/link: AI Office Map,"As a mobile visitor on /industries/general-contractors, I can tap “AI Office Map” and go to the intended destination.",Visible tap target has a valid destination; internal HTTP target resolves successfully; tel/mail links remain device handoffs.,/industries/general-contractors -> /ai-office-map,Rendered mobile DOM anchor discovery + safe HTTP target check; no production form submits.,pass,200 https://stanley-systems.com/ai-office-map,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/268-industries__general-contractors.png,Rendered mobile DOM anchors
MOB-276,Industry pages,CTA/link: Free AI Office Blueprint,"As a mobile visitor on /industries/general-contractors, I can tap “Free AI Office Blueprint” and go to the intended destination.",Visible tap target has a valid destination; internal HTTP target resolves successfully; tel/mail links remain device handoffs.,/industries/general-contractors -> /ai-office-blueprint,Rendered mobile DOM anchor discovery + safe HTTP target check; no production form submits.,pass,200 https://stanley-systems.com/ai-office-blueprint,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/268-industries__general-contractors.png,Rendered mobile DOM anchors
MOB-277,Industry pages,Form/interactive flow: /industries/general-contractors,"As a mobile visitor, I can see and use the form or interactive flow on /industries/general-contractors without layout blocking.",Fields/buttons are visible and large enough for mobile; validation should prevent incomplete submissions; production side-effect submissions require explicit approval before live POST testing.,/industries/general-contractors,"Side-effect-safe render inspection. Found 0 form(s), 40 interactive anchors/buttons. No live POST submission performed.",pass,"{""forms"":[]}",,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/268-industries__general-contractors.png,Rendered forms/buttons + source fetch calls searched separately
MOB-278,Industry pages,Mobile page load: /industries/hvac,"As a mobile visitor, I can open /industries/hvac and see usable content without broken rendering.","HTTP 2xx/3xx, no visible app error, no horizontal overflow, meaningful mobile content renders.",/industries/hvac,"Playwright mobile 393x759 route render, console/page-error capture, horizontal-overflow check, first-fold screenshot.",pass,200 title=HVAC AI Office Workflows | Stanley Systems h1=More jobs processed. Cleaner records. Faster follow-up. Same office team.,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/278-industries__hvac.png,app/**/page.tsx + app/sitemap.ts + rendered DOM
MOB-279,Industry pages,CTA/link: tel:+16179586372,"As a mobile visitor on /industries/hvac, I can tap “tel:+16179586372” and go to the intended destination.",Visible tap target has a valid destination; internal HTTP target resolves successfully; tel/mail links remain device handoffs.,/industries/hvac -> tel:+16179586372,Rendered mobile DOM anchor discovery + safe HTTP target check; no production form submits.,pass,device handoff link present,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/278-industries__hvac.png,Rendered mobile DOM anchors
MOB-280,Industry pages,CTA/link: Start Free,"As a mobile visitor on /industries/hvac, I can tap “Start Free” and go to the intended destination.",Visible tap target has a valid destination; internal HTTP target resolves successfully; tel/mail links remain device handoffs.,/industries/hvac -> /ai-office-blueprint,Rendered mobile DOM anchor discovery + safe HTTP target check; no production form submits.,pass,200 https://stanley-systems.com/ai-office-blueprint,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/278-industries__hvac.png,Rendered mobile DOM anchors
MOB-281,Industry pages,CTA/link: Map,"As a mobile visitor on /industries/hvac, I can tap “Map” and go to the intended destination.",Visible tap target has a valid destination; internal HTTP target resolves successfully; tel/mail links remain device handoffs.,/industries/hvac -> /ai-office-map,Rendered mobile DOM anchor discovery + safe HTTP target check; no production form submits.,pass,200 https://stanley-systems.com/ai-office-map,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/278-industries__hvac.png,Rendered mobile DOM anchors
MOB-282,Industry pages,CTA/link: Stanley Systems,"As a mobile visitor on /industries/hvac, I can tap “Stanley Systems” and go to the intended destination.",Visible tap target has a valid destination; internal HTTP target resolves successfully; tel/mail links remain device handoffs.,/industries/hvac -> /,Rendered mobile DOM anchor discovery + safe HTTP target check; no production form submits.,pass,200 https://stanley-systems.com/,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/278-industries__hvac.png,Rendered mobile DOM anchors
MOB-283,Industry pages,CTA/link: Calculate Your Admin Drag,"As a mobile visitor on /industries/hvac, I can tap “Calculate Your Admin Drag” and go to the intended destination.",Visible tap target has a valid destination; internal HTTP target resolves successfully; tel/mail links remain device handoffs.,/industries/hvac -> /invoicing-delay-cash-flow-calculator,Rendered mobile DOM anchor discovery + safe HTTP target check; no production form submits.,pass,200 https://stanley-systems.com/invoicing-delay-cash-flow-calculator,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/278-industries__hvac.png,Rendered mobile DOM anchors
MOB-284,Industry pages,CTA/link: Book the AI Office Map,"As a mobile visitor on /industries/hvac, I can tap “Book the AI Office Map” and go to the intended destination.",Visible tap target has a valid destination; internal HTTP target resolves successfully; tel/mail links remain device handoffs.,/industries/hvac -> /ai-office-map,Rendered mobile DOM anchor discovery + safe HTTP target check; no production form submits.,pass,200 https://stanley-systems.com/ai-office-map,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/278-industries__hvac.png,Rendered mobile DOM anchors
MOB-285,Industry pages,CTA/link: AI Office Map,"As a mobile visitor on /industries/hvac, I can tap “AI Office Map” and go to the intended destination.",Visible tap target has a valid destination; internal HTTP target resolves successfully; tel/mail links remain device handoffs.,/industries/hvac -> /ai-office-map,Rendered mobile DOM anchor discovery + safe HTTP target check; no production form submits.,pass,200 https://stanley-systems.com/ai-office-map,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/278-industries__hvac.png,Rendered mobile DOM anchors
MOB-286,Industry pages,CTA/link: Free AI Office Blueprint,"As a mobile visitor on /industries/hvac, I can tap “Free AI Office Blueprint” and go to the intended destination.",Visible tap target has a valid destination; internal HTTP target resolves successfully; tel/mail links remain device handoffs.,/industries/hvac -> /ai-office-blueprint,Rendered mobile DOM anchor discovery + safe HTTP target check; no production form submits.,pass,200 https://stanley-systems.com/ai-office-blueprint,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/278-industries__hvac.png,Rendered mobile DOM anchors
MOB-287,Industry pages,Form/interactive flow: /industries/hvac,"As a mobile visitor, I can see and use the form or interactive flow on /industries/hvac without layout blocking.",Fields/buttons are visible and large enough for mobile; validation should prevent incomplete submissions; production side-effect submissions require explicit approval before live POST testing.,/industries/hvac,"Side-effect-safe render inspection. Found 0 form(s), 40 interactive anchors/buttons. No live POST submission performed.",pass,"{""forms"":[]}",,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/278-industries__hvac.png,Rendered forms/buttons + source fetch calls searched separately
